ucla_scale,text_lone,loneliness,la,sr,sb,others,score_lone,text_la,score_la,text_sr,score_sr,text_sb,score_sb
44.0,基本、人は信じていない。が、親しくなるすべはあるので、孤独感はない。,False,,,,,2.0,家族愛はあると思います。,3.0,７１歳、現役の塾講師。自分で言うのは何だが、人気講師としてもてはやされている。上司から、定年なしで頑張ってほしいと言われている。,4.0,塾生から指名が入り、時間割はいつもいっぱいです。,4.0
33.0,娘と毎日の様に電話で会話をしているので楽しく過ごしています遠く離れた友人ともラインや電話で日々の出来事を伝え会っています,False,,,,,2.0,日々の生活や体調等お互いに話す事が出来るのでとても気持ちが楽になれます,4.0,高齢に成ると誰も寂しさを感じてきますその時は私も同じなので時間をかけて話しを聞くこで不安が和らぎ安心してくれて居る様です,4.0,出先で知らない人に出会っても何かのきっかけで声を掛けると楽しい会話に成りとても喜ばれ最後に有り難うと言ってもらえます,3.0
24.0,食事したりお茶して話ができる友達はたくさんいます。,False,,,,,1.0,友達、娘家族に受けている愛情はたくさんあります。,4.0,私が友達の誕生日にラインをしてあげるので、喜んでもらてます。,3.0,何か困った時に相談に乗ってもらえる友達がいます。,3.0
40.0,仲の良い友達がいっぱいいる娘が頻繁に来る,False,,,,,2.0,娘に送り迎えしてもらえる,3.0,なんとなく受け入れられているから、そう思うだけ,3.0,孫に送り迎えしてもらえる,3.0
61.0,友達はいるが　自分が本当に必要とされているかわからない　実感出来ない,True,,,True,,4.0,近所の親しくしていた　おくさんがなくなってしまった　町内会で出掛ける相棒がいなくなり　寂しい,3.0,会社の従業員出入り口にはなを飾っているが　癒されると喜ばれている,3.0,わかくて新しく入社したひとがおおくなり　歳で　なにかと注意しがちなので　うとまれていると感じる,3.0
35.0,50年以上続いている『親友』がいるので。,False,,,,,2.0,　家族も、友達もいつも、お互いが、『有り難い存在』です。,4.0,お互いに、気を使わずに、『自然体』でいられる。,4.0,『いつも通り』が毎日、お互いに『感謝』しているので。,4.0
41.0,体調を崩したときとか、病気のとき,False,,,,,3.0,元気な家族の顔がいつも見える,4.0,友人、家族からいつも声をかけられます,4.0,話し相手、相談相手として期待されている,4.0
50.0,いつも感じているわけではありませんが、人との楽しい時間が終わって帰宅したあとなど、一人になってその差を感じたときとか、夕暮れに自宅にいても誰も帰ってこないときなど、特に感じます。,True,True,,,,3.0,娘の家に遊びに行ったときなど、みんなで歓待してくれます,3.0,以前勤めていたときから親しくしているかなり年下の友人ですが、今だにお互い誘い合い、都合をつけて会ってランチする習慣が続いています,4.0,町内会の行事では皆さんと仲良く会話に花を咲かせています。,4.0
34.0,親友や仲の良い友人はいるが、人は一人の考えは常にあります,False,,,,,3.0,LINE、mail、電話で頻繁に友人とは連絡取り合っており、家族とは会話がある,4.0,サークル参加で役割をこなすと参加者煮喜んで貰えている,4.0,サークルや友人との集まりに常に声をかけて貰っている,4.0
56.0,たまに会う友達はいるが、人生の悩み事を相談でき、親身に考えてくれるような人はいない。,True,True,,,,3.0,配偶者も恋人もペットもいない。身寄りがない。,2.0,友人と出かけるときの場所や交通機関の段取りをしている時がある。,3.0,マンションの理事会の役員をしたり、自治会の会長もした。,3.0
58.0,仲の良い友達が少ない。,True,True,,,,3.0,子供達とメールをしている。,3.0,主人と一緒に運動をしている。,3.0,家庭ないが上手くいっている。,3.0
55.0,仕事をやめたので社会との繋がりがなくなったような気がする。,True,,True,,,3.0,同居する家族がいるので忙しく過ごしているから。,3.0,夫が要介護なので近くに住む娘が時々来て、助けてくれる。,3.0,私がいなかったらこの家は回っていかないとおもうので,4.0
51.0,自宅に居ることが多く他人との関わりがないが孤独感はあまりない。,False,,,,,2.0,配偶者がいるので 愛情を感じることはある,3.0,家のことはすべて私まかせ,4.0,隣近所には受け入れられている,4.0
37.0,家を建て替えたことで夫婦ともにテレビも別々の部屋で見るようになった,True,True,,,,3.0,孫たちから頼りにされラインもよくある,3.0,隣人からよく誘われる,3.0,半年間建て替えで引っ越ししていたが戻ってきたらご近所さんから暖かく迎えられた,3.0
42.0,主人がいるし　子供達共　行き来しているので　まだ　孤独感はない,False,,,,,1.0,仕事行く時　帰ってきた時など　迎えてくれるひとがいる,4.0,仕事で張り合いがあり　仲間共　楽しく　やっている,4.0,仲間が仕事休んだとき　代わりに　仕事出たり　反対に自分が　休んだとき　誰かが　代わりに　でてくれたりするため,4.0
45.0,娘と友達の様に接しているので孤独感はない,False,,,,,3.0,息子夫婦から連絡がないとき,4.0,お嫁さんに誕生日のメールを送ったら喜んでくれた,4.0,家族が頼りにしてくれるのが嬉しい,4.0
31.0,好きな事を自由に楽しんでいるので充実している。,False,,,,,1.0,他人と親しくしていない。,2.0,プレゼント等喜ばれている。,3.0,仲良く親しくつきあえている。,4.0
47.0,他人との関りがあまりない事が孤独だとは考えていない,False,,,,,2.0,親族や友達に気遣ってもらえた時に感じる,3.0,親族の相談に乗ったり困っている時に助けて感謝された,3.0,周りに受け入れられていないと感じることがないから,4.0
44.0,毎日パートナーとの行き違いがあり　つねに心が寂しい,True,True,,,,3.0,ペットはかなり前になくなりましたが歳をとってきたのでペットはかうのはたいへです,2.0,毎日いえにいるので　あまりそういうことは考えた事がない,2.0,今現在は　毎日が生活するのが大変です,3.0
46.0,ふと気がつくと孤独かなって思うときがある,False,,,,,3.0,一人の時間が多くて少し悲しい,2.0,カラオケが上手いと褒められた,2.0,一人の時間が多いと時々思う,3.0
47.0,やりたいことをやって毎日新聞過ごしているから。,False,,,,,2.0,夫がよく話を聞いてくれる。,3.0,敷地内の草取りを毎日しているが、近所の人に誉められる。,3.0,近所の人がよく話しかけてくれる。,3.0
